DateTime,Location,Temperature_C,Humidity_Percent,Pressure_hPa,Pressure_Missing,Temperature_Diff,Humidity_Diff,Pressure_Diff,Temperature_Deviation,Humidity_Deviation,Pressure_Deviation,Temperature_LocalZ,Humidity_LocalZ,Pressure_LocalZ,IF_Anomaly,IF_Score_Raw,ECOD_Anomaly,ECOD_Score,COPOD_Anomaly,COPOD_Score,HBOS_Anomaly,HBOS_Score,Model_Agreement,Ensemble_Anomaly,Anomaly_Severity
2026-09-05 09:00:00,Chennai,32.2,62.0,1009.9,0,3.6000000000000014,-24.37440005285019,2.5,1.9000000000000021,-14.160338601175596,2.5,1.0032469851879915,-1.372218659472151,1.913662396706668,0,-0.10341140149614025,0,23.38622906649357,0,17.607676020129922,0,24.2841186384155,0,0,Normal
2026-09-05 09:00:00,Hyderabad,29.6,54.0,956.5,0,5.200000000000003,-20.622678601923624,-50.299999999999955,3.25,-16.352822987593328,-50.0,2.0486616549118106,-4.527118428197648,-42.562790306082775,1,0.04008967282981202,1,52.60797050913729,1,51.59927938547235,1,27.67780956562633,4,1,High
2026-09-05 09:00:00,Kolkata,31.5,75.0,1006.9,0,5.100000000000001,-19.8112860716802,3.3999999999999773,4.425000000000001,-17.797333023943025,3.5,6.082980697924481,-6.008579383670476,2.6843754021438984,0,-0.025159413616188786,0,31.894873956821176,0,23.01961703480336,0,22.60559663226961,0,0,Normal
2026-09-05 09:00:00,Mumbai,26.6,83.0,1012.7,0,-0.3999999999999986,-0.6769551752209111,4.0,-1.2999999999999972,0.8022686918048976,4.625,-1.5464487525299264,0.3432709087286981,5.162840779486481,0,-0.07587357646868248,0,26.790060123333294,0,16.88583004579701,0,21.081256374459354,0,0,Normal
2026-09-05 09:00:00,New_Delhi,27.8,84.0,984.3,0,1.0,-9.708883807517182,-15.0,0.6000000000000014,-9.31499180087377,-15.125,1.6431631725278293,-11.387972005161318,-15.311125602417821,1,0.03737826761335472,1,45.95352049138531,1,44.827537941209755,0,24.386910688684132,3,1,High
